genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref
sars-cov-2_pangenome_k32	0.9	sbwt	none	21	0	6512849	1000000	16924832	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	0.9	sbwt	none	21	1	6512849	1000000	19555240	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	0.9	bwa	prophasm	21	na	6512849	1000000	67460109	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	global	23	na	7226083	1000000	3869603	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	local	23	1	7226083	1000000	10082859	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.9	fmsi	local	23	2	7226083	1000000	5574475	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.9	fmsi	local	23	3	7226083	1000000	4886475	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.9	fmsi	local	23	4	7226083	1000000	4713835	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.9	fmsi	local	23	5	7226083	1000000	4643795	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.9	cbl	none	23	na	7226083	1000000	41516276	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na
sars-cov-2_pangenome_k32	0.9	sbwt	none	23	0	7226083	1000000	19971520	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_0
sars-cov-2_pangenome_k32	0.9	sbwt	none	23	1	7226083	1000000	24177576	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_1
sars-cov-2_pangenome_k32	0.9	bwa	prophasm	23	na	7226083	1000000	77151498	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	global	31	na	10155516	1000000	5136419	fmsi.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.9	fmsi	local	31	1	10155516	1000000	15153795	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.9	fmsi	local	31	2	10155516	1000000	7522355	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.9	fmsi	local	31	3	10155516	1000000	6425867	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.9	fmsi	local	31	4	10155516	1000000	6174763	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.9	fmsi	local	31	5	10155516	1000000	6072203	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.9	cbl	none	31	na	10155516	1000000	73053038	cbl.sars-cov-2_pangenome_k32.S_none.k_31.d_na
sars-cov-2_pangenome_k32	0.9	sbwt	none	31	0	10155516	1000000	34484432	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_0
sars-cov-2_pangenome_k32	0.9	sbwt	none	31	1	10155516	1000000	47100280	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1
sars-cov-2_pangenome_k32	0.9	bwa	prophasm	31	na	10155516	1000000	121617076	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	global	15	na	4816455	1000000	2393459	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	local	15	1	4816455	1000000	3962731	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	1.0	fmsi	local	15	2	4816455	1000000	3450243	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	1.0	fmsi	local	15	3	4816455	1000000	3224235	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	1.0	fmsi	local	15	4	4816455	1000000	3165147	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	1.0	fmsi	local	15	5	4816455	1000000	3165259	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	1.0	cbl	none	15	na	4816455	1000000	21466195	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na
sars-cov-2_pangenome_k32	1.0	sbwt	none	15	0	4816455	1000000	7529832	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0
sars-cov-2_pangenome_k32	1.0	sbwt	none	15	1	4816455	1000000	4933144	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1
sars-cov-2_pangenome_k32	1.0	bwa	prophasm	15	na	4816455	1000000	25090923	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	global	17	na	5659041	1000000	2770363	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	local	17	1	5659041	1000000	4332731	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	1.0	fmsi	local	17	2	5659041	1000000	3864411	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	1.0	fmsi	local	17	3	5659041	1000000	3631579	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	1.0	fmsi	local	17	4	5659041	1000000	3546587	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	1.0	fmsi	local	17	5	5659041	1000000	3538795	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	1.0	cbl	none	17	na	5659041	1000000	23688224	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na
sars-cov-2_pangenome_k32	1.0	sbwt	none	17	0	5659041	1000000	8720032	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0
sars-cov-2_pangenome_k32	1.0	sbwt	none	17	1	5659041	1000000	5561272	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1
sars-cov-2_pangenome_k32	1.0	bwa	prophasm	17	na	5659041	1000000	27181613	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	global	19	na	6449159	1000000	3116875	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	local	19	1	6449159	1000000	4752531	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	1.0	fmsi	local	19	2	6449159	1000000	4290027	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	1.0	fmsi	local	19	3	6449159	1000000	4028939	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	1.0	fmsi	local	19	4	6449159	1000000	3921947	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	1.0	fmsi	local	19	5	6449159	1000000	3882107	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	1.0	cbl	none	19	na	6449159	1000000	32134656	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na
sars-cov-2_pangenome_k32	1.0	sbwt	none	19	0	6449159	1000000	9838120	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0
sars-cov-2_pangenome_k32	1.0	sbwt	none	19	1	6449159	1000000	6158752	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1
sars-cov-2_pangenome_k32	1.0	bwa	prophasm	19	na	6449159	1000000	29890057	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	global	21	na	7236499	1000000	3442363	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	local	21	1	7236499	1000000	5155635	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	1.0	fmsi	local	21	2	7236499	1000000	4671603	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	1.0	fmsi	local	21	3	7236499	1000000	4408427	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	1.0	fmsi	local	21	4	7236499	1000000	4286051	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	1.0	fmsi	local	21	5	7236499	1000000	4235083	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	1.0	cbl	none	21	na	7236499	1000000	34858731	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
sars-cov-2_pangenome_k32	1.0	sbwt	none	21	0	7236499	1000000	10955968	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	1.0	sbwt	none	21	1	7236499	1000000	6753600	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	1.0	bwa	prophasm	21	na	7236499	1000000	32657524	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	global	23	na	8028982	1000000	3760139	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	local	23	1	8028982	1000000	5578859	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	1.0	fmsi	local	23	2	8028982	1000000	5059731	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	1.0	fmsi	local	23	3	8028982	1000000	4778963	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	1.0	fmsi	local	23	4	8028982	1000000	4650075	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	1.0	fmsi	local	23	5	8028982	1000000	4586275	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	1.0	cbl	none	23	na	8028982	1000000	45622627	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na
sars-cov-2_pangenome_k32	1.0	sbwt	none	23	0	8028982	1000000	12087256	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_0
sars-cov-2_pangenome_k32	1.0	sbwt	none	23	1	8028982	1000000	7352944	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_1
sars-cov-2_pangenome_k32	1.0	bwa	prophasm	23	na	8028982	1000000	35734002	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	global	31	na	11283907	1000000	4974427	fmsi.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	1.0	fmsi	local	31	1	11283907	1000000	7190347	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	1.0	fmsi	local	31	2	11283907	1000000	6593155	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	1.0	fmsi	local	31	3	11283907	1000000	6240739	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	1.0	fmsi	local	31	4	11283907	1000000	6071971	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	1.0	fmsi	local	31	5	11283907	1000000	5981467	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	1.0	cbl	none	31	na	11283907	1000000	80001705	cbl.sars-cov-2_pangenome_k32.S_none.k_31.d_na
sars-cov-2_pangenome_k32	1.0	sbwt	none	31	0	11283907	1000000	16770432	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_0
sars-cov-2_pangenome_k32	1.0	sbwt	none	31	1	11283907	1000000	10002248	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1
sars-cov-2_pangenome_k32	1.0	bwa	prophasm	31	na	11283907	1000000	48126997	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
spneumo_pangenome_k32	0.01	fmsi	global	15	na	66346	1000000	163219	fmsi.spneumo_pangenome_k32.S_global.k_15.d_na
spneumo_pangenome_k32	0.01	fmsi	local	15	1	66346	1000000	335419	fmsi.spneumo_pangenome_k32.S_local.k_15.d_1
spneumo_pangenome_k32	0.01	fmsi	local	15	2	66346	1000000	331299	fmsi.spneumo_pangenome_k32.S_local.k_15.d_2
spneumo_pangenome_k32	0.01	fmsi	local	15	3	66346	1000000	324435	fmsi.spneumo_pangenome_k32.S_local.k_15.d_3
spneumo_pangenome_k32	0.01	fmsi	local	15	4	66346	1000000	309771	fmsi.spneumo_pangenome_k32.S_local.k_15.d_4
spneumo_pangenome_k32	0.01	fmsi	local	15	5	66346	1000000	280523	fmsi.spneumo_pangenome_k32.S_local.k_15.d_5
spneumo_pangenome_k32	0.01	cbl	none	15	na	66346	1000000	621219	cbl.spneumo_pangenome_k32.S_none.k_15.d_na
spneumo_pangenome_k32	0.01	sbwt	none	15	0	66346	1000000	1653744	sbwt.spneumo_pangenome_k32.S_none.k_15.d_0
spneumo_pangenome_k32	0.01	sbwt	none	15	1	66346	1000000	1368272	sbwt.spneumo_pangenome_k32.S_none.k_15.d_1
spneumo_pangenome_k32	0.01	bwa	prophasm	15	na	66346	1000000	3542927	bwa.spneumo_pangenome_k32.S_prophasm.k_15.d_na
spneumo_pangenome_k32	0.01	fmsi	global	17	na	71707	1000000	216867	fmsi.spneumo_pangenome_k32.S_global.k_17.d_na
spneumo_pangenome_k32	0.01	fmsi	local	17	1	71707	1000000	404547	fmsi.spneumo_pangenome_k32.S_local.k_17.d_1
spneumo_pangenome_k32	0.01	fmsi	local	17	2	71707	1000000	400779	fmsi.spneumo_pangenome_k32.S_local.k_17.d_2
spneumo_pangenome_k32	0.01	fmsi	local	17	3	71707	1000000	396955	fmsi.spneumo_pangenome_k32.S_local.k_17.d_3
spneumo_pangenome_k32	0.01	fmsi	local	17	4	71707	1000000	391979	fmsi.spneumo_pangenome_k32.S_local.k_17.d_4
spneumo_pangenome_k32	0.01	fmsi	local	17	5	71707	1000000	383619	fmsi.spneumo_pangenome_k32.S_local.k_17.d_5
spneumo_pangenome_k32	0.01	cbl	none	17	na	71707	1000000	663373	cbl.spneumo_pangenome_k32.S_none.k_17.d_na
spneumo_pangenome_k32	0.01	sbwt	none	17	0	71707	1000000	1881480	sbwt.spneumo_pangenome_k32.S_none.k_17.d_0
spneumo_pangenome_k32	0.01	sbwt	none	17	1	71707	1000000	1484056	sbwt.spneumo_pangenome_k32.S_none.k_17.d_1
spneumo_pangenome_k32	0.01	bwa	prophasm	17	na	71707	1000000	4094196	bwa.spneumo_pangenome_k32.S_prophasm.k_17.d_na
spneumo_pangenome_k32	0.01	fmsi	global	19	na	75514	1000000	270035	fmsi.spneumo_pangenome_k32.S_global.k_19.d_na
spneumo_pangenome_k32	0.01	fmsi	local	19	1	75514	1000000	471259	fmsi.spneumo_pangenome_k32.S_local.k_19.d_1
spneumo_pangenome_k32	0.01	fmsi	local	19	2	75514	1000000	466923	fmsi.spneumo_pangenome_k32.S_local.k_19.d_2
spneumo_pangenome_k32	0.01	fmsi	local	19	3	75514	1000000	462683	fmsi.spneumo_pangenome_k32.S_local.k_19.d_3
spneumo_pangenome_k32	0.01	fmsi	local	19	4	75514	1000000	458819	fmsi.spneumo_pangenome_k32.S_local.k_19.d_4
spneumo_pangenome_k32	0.01	fmsi	local	19	5	75514	1000000	454683	fmsi.spneumo_pangenome_k32.S_local.k_19.d_5
spneumo_pangenome_k32	0.01	cbl	none	19	na	75514	1000000	765665	cbl.spneumo_pangenome_k32.S_none.k_19.d_na
spneumo_pangenome_k32	0.01	sbwt	none	19	0	75514	1000000	2117120	sbwt.spneumo_pangenome_k32.S_none.k_19.d_0
spneumo_pangenome_k32	0.01	sbwt	none	19	1	75514	1000000	1603232	sbwt.spneumo_pangenome_k32.S_none.k_19.d_1
spneumo_pangenome_k32	0.01	bwa	prophasm	19	na	75514	1000000	4581477	bwa.spneumo_pangenome_k32.S_prophasm.k_19.d_na
spneumo_pangenome_k32	0.01	fmsi	global	21	na	79100	1000000	324747	fmsi.spneumo_pangenome_k32.S_global.k_21.d_na
spneumo_pangenome_k32	0.01	fmsi	local	21	1	79100	1000000	540723	fmsi.spneumo_pangenome_k32.S_local.k_21.d_1
spneumo_pangenome_k32	0.01	fmsi	local	21	2	79100	1000000	535723	fmsi.spneumo_pangenome_k32.S_local.k_21.d_2
spneumo_pangenome_k32	0.01	fmsi	local	21	3	79100	1000000	530987	fmsi.spneumo_pangenome_k32.S_local.k_21.d_3
spneumo_pangenome_k32	0.01	fmsi	local	21	4	79100	1000000	526507	fmsi.spneumo_pangenome_k32.S_local.k_21.d_4
spneumo_pangenome_k32	0.01	fmsi	local	21	5	79100	1000000	522195	fmsi.spneumo_pangenome_k32.S_local.k_21.d_5
spneumo_pangenome_k32	0.01	cbl	none	21	na	79100	1000000	792337	cbl.spneumo_pangenome_k32.S_none.k_21.d_na
spneumo_pangenome_k32	0.01	sbwt	none	21	0	79100	1000000	2368408	sbwt.spneumo_pangenome_k32.S_none.k_21.d_0
spneumo_pangenome_k32	0.01	sbwt	none	21	1	79100	1000000	1730672	sbwt.spneumo_pangenome_k32.S_none.k_21.d_1
spneumo_pangenome_k32	0.01	bwa	prophasm	21	na	79100	1000000	5081472	bwa.spneumo_pangenome_k32.S_prophasm.k_21.d_na
spneumo_pangenome_k32	0.01	fmsi	global	23	na	82605	1000000	383203	fmsi.spneumo_pangenome_k32.S_global.k_23.d_na
spneumo_pangenome_k32	0.01	fmsi	local	23	1	82605	1000000	614379	fmsi.spneumo_pangenome_k32.S_local.k_23.d_1
spneumo_pangenome_k32	0.01	fmsi	local	23	2	82605	1000000	608619	fmsi.spneumo_pangenome_k32.S_local.k_23.d_2
spneumo_pangenome_k32	0.01	fmsi	local	23	3	82605	1000000	602883	fmsi.spneumo_pangenome_k32.S_local.k_23.d_3
spneumo_pangenome_k32	0.01	fmsi	local	23	4	82605	1000000	597539	fmsi.spneumo_pangenome_k32.S_local.k_23.d_4
spneumo_pangenome_k32	0.01	fmsi	local	23	5	82605	1000000	592859	fmsi.spneumo_pangenome_k32.S_local.k_23.d_5
spneumo_pangenome_k32	0.01	cbl	none	23	na	82605	1000000	901429	cbl.spneumo_pangenome_k32.S_none.k_23.d_na
spneumo_pangenome_k32	0.01	sbwt	none	23	0	82605	1000000	2638632	sbwt.spneumo_pangenome_k32.S_none.k_23.d_0
spneumo_pangenome_k32	0.01	sbwt	none	23	1	82605	1000000	1866496	sbwt.spneumo_pangenome_k32.S_none.k_23.d_1
spneumo_pangenome_k32	0.01	bwa	prophasm	23	na	82605	1000000	5606791	bwa.spneumo_pangenome_k32.S_prophasm.k_23.d_na
spneumo_pangenome_k32	0.01	fmsi	global	31	na	96277	1000000	632099	fmsi.spneumo_pangenome_k32.S_global.k_31.d_na
spneumo_pangenome_k32	0.01	fmsi	local	31	1	96277	1000000	944859	fmsi.spneumo_pangenome_k32.S_local.k_31.d_1
spneumo_pangenome_k32	0.01	fmsi	local	31	2	96277	1000000	935859	fmsi.spneumo_pangenome_k32.S_local.k_31.d_2
spneumo_pangenome_k32	0.01	fmsi	local	31	3	96277	1000000	927235	fmsi.spneumo_pangenome_k32.S_local.k_31.d_3
spneumo_pangenome_k32	0.01	fmsi	local	31	4	96277	1000000	919019	fmsi.spneumo_pangenome_k32.S_local.k_31.d_4
spneumo_pangenome_k32	0.01	fmsi	local	31	5	96277	1000000	911059	fmsi.spneumo_pangenome_k32.S_local.k_31.d_5
spneumo_pangenome_k32	0.01	cbl	none	31	na	96277	1000000	1196905	cbl.spneumo_pangenome_k32.S_none.k_31.d_na
spneumo_pangenome_k32	0.01	sbwt	none	31	0	96277	1000000	3878784	sbwt.spneumo_pangenome_k32.S_none.k_31.d_0
spneumo_pangenome_k32	0.01	sbwt	none	31	1	96277	1000000	2493824	sbwt.spneumo_pangenome_k32.S_none.k_31.d_1
spneumo_pangenome_k32	0.01	bwa	prophasm	31	na	96277	1000000	7886638	bwa.spneumo_pangenome_k32.S_prophasm.k_31.d_na
spneumo_pangenome_k32	0.1	fmsi	global	15	na	663462	1000000	1104451	fmsi.spneumo_pangenome_k32.S_global.k_15.d_na
spneumo_pangenome_k32	0.1	fmsi	local	15	1	663462	1000000	3165659	fmsi.spneumo_pangenome_k32.S_local.k_15.d_1
spneumo_pangenome_k32	0.1	fmsi	local	15	2	663462	1000000	2803347	fmsi.spneumo_pangenome_k32.S_local.k_15.d_2
spneumo_pangenome_k32	0.1	fmsi	local	15	3	663462	1000000	2409523	fmsi.spneumo_pangenome_k32.S_local.k_15.d_3
spneumo_pangenome_k32	0.1	fmsi	local	15	4	663462	1000000	1983899	fmsi.spneumo_pangenome_k32.S_local.k_15.d_4
spneumo_pangenome_k32	0.1	fmsi	local	15	5	663462	1000000	1605603	fmsi.spneumo_pangenome_k32.S_local.k_15.d_5
spneumo_pangenome_k32	0.1	cbl	none	15	na	663462	1000000	4958359	cbl.spneumo_pangenome_k32.S_none.k_15.d_na
spneumo_pangenome_k32	0.1	sbwt	none	15	0	663462	1000000	5289144	sbwt.spneumo_pangenome_k32.S_none.k_15.d_0
spneumo_pangenome_k32	0.1	sbwt	none	15	1	663462	1000000	3386400	sbwt.spneumo_pangenome_k32.S_none.k_15.d_1
spneumo_pangenome_k32	0.1	bwa	prophasm	15	na	663462	1000000	33141145	bwa.spneumo_pangenome_k32.S_prophasm.k_15.d_na
spneumo_pangenome_k32	0.1	fmsi	global	17	na	717072	1000000	1456427	fmsi.spneumo_pangenome_k32.S_global.k_17.d_na
spneumo_pangenome_k32	0.1	fmsi	local	17	1	717072	1000000	3751827	fmsi.spneumo_pangenome_k32.S_local.k_17.d_1
spneumo_pangenome_k32	0.1	fmsi	local	17	2	717072	1000000	3422507	fmsi.spneumo_pangenome_k32.S_local.k_17.d_2
spneumo_pangenome_k32	0.1	fmsi	local	17	3	717072	1000000	3129187	fmsi.spneumo_pangenome_k32.S_local.k_17.d_3
spneumo_pangenome_k32	0.1	fmsi	local	17	4	717072	1000000	2847243	fmsi.spneumo_pangenome_k32.S_local.k_17.d_4
spneumo_pangenome_k32	0.1	fmsi	local	17	5	717072	1000000	2557075	fmsi.spneumo_pangenome_k32.S_local.k_17.d_5
spneumo_pangenome_k32	0.1	cbl	none	17	na	717072	1000000	5155363	cbl.spneumo_pangenome_k32.S_none.k_17.d_na
spneumo_pangenome_k32	0.1	sbwt	none	17	0	717072	1000000	7246288	sbwt.spneumo_pangenome_k32.S_none.k_17.d_0
spneumo_pangenome_k32	0.1	sbwt	none	17	1	717072	1000000	4416144	sbwt.spneumo_pangenome_k32.S_none.k_17.d_1
spneumo_pangenome_k32	0.1	bwa	prophasm	17	na	717072	1000000	38446712	bwa.spneumo_pangenome_k32.S_prophasm.k_17.d_na
spneumo_pangenome_k32	0.1	fmsi	global	19	na	755141	1000000	1759947	fmsi.spneumo_pangenome_k32.S_global.k_19.d_na
spneumo_pangenome_k32	0.1	fmsi	local	19	1	755141	1000000	4356163	fmsi.spneumo_pangenome_k32.S_local.k_19.d_1
spneumo_pangenome_k32	0.1	fmsi	local	19	2	755141	1000000	3980195	fmsi.spneumo_pangenome_k32.S_local.k_19.d_2
spneumo_pangenome_k32	0.1	fmsi	local	19	3	755141	1000000	3661187	fmsi.spneumo_pangenome_k32.S_local.k_19.d_3
spneumo_pangenome_k32	0.1	fmsi	local	19	4	755141	1000000	3388371	fmsi.spneumo_pangenome_k32.S_local.k_19.d_4
spneumo_pangenome_k32	0.1	fmsi	local	19	5	755141	1000000	3151755	fmsi.spneumo_pangenome_k32.S_local.k_19.d_5
spneumo_pangenome_k32	0.1	cbl	none	19	na	755141	1000000	5983102	cbl.spneumo_pangenome_k32.S_none.k_19.d_na
spneumo_pangenome_k32	0.1	sbwt	none	19	0	755141	1000000	9286760	sbwt.spneumo_pangenome_k32.S_none.k_19.d_0
spneumo_pangenome_k32	0.1	sbwt	none	19	1	755141	1000000	5490480	sbwt.spneumo_pangenome_k32.S_none.k_19.d_1
spneumo_pangenome_k32	0.1	bwa	prophasm	19	na	755141	1000000	43007733	bwa.spneumo_pangenome_k32.S_prophasm.k_19.d_na
spneumo_pangenome_k32	0.1	fmsi	global	21	na	791006	1000000	2030771	fmsi.spneumo_pangenome_k32.S_global.k_21.d_na
spneumo_pangenome_k32	0.1	fmsi	local	21	1	791006	1000000	4989203	fmsi.spneumo_pangenome_k32.S_local.k_21.d_1
spneumo_pangenome_k32	0.1	fmsi	local	21	2	791006	1000000	4551339	fmsi.spneumo_pangenome_k32.S_local.k_21.d_2
spneumo_pangenome_k32	0.1	fmsi	local	21	3	791006	1000000	4180883	fmsi.spneumo_pangenome_k32.S_local.k_21.d_3
spneumo_pangenome_k32	0.1	fmsi	local	21	4	791006	1000000	3874179	fmsi.spneumo_pangenome_k32.S_local.k_21.d_4
spneumo_pangenome_k32	0.1	fmsi	local	21	5	791006	1000000	3611899	fmsi.spneumo_pangenome_k32.S_local.k_21.d_5
spneumo_pangenome_k32	0.1	cbl	none	21	na	791006	1000000	6035922	cbl.spneumo_pangenome_k32.S_none.k_21.d_na
spneumo_pangenome_k32	0.1	sbwt	none	21	0	791006	1000000	11460368	sbwt.spneumo_pangenome_k32.S_none.k_21.d_0
spneumo_pangenome_k32	0.1	sbwt	none	21	1	791006	1000000	6630896	sbwt.spneumo_pangenome_k32.S_none.k_21.d_1
spneumo_pangenome_k32	0.1	bwa	prophasm	21	na	791006	1000000	47612497	bwa.spneumo_pangenome_k32.S_prophasm.k_21.d_na
spneumo_pangenome_k32	0.1	fmsi	global	23	na	826059	1000000	2282699	fmsi.spneumo_pangenome_k32.S_global.k_23.d_na
spneumo_pangenome_k32	0.1	fmsi	local	23	1	826059	1000000	5666971	fmsi.spneumo_pangenome_k32.S_local.k_23.d_1
spneumo_pangenome_k32	0.1	fmsi	local	23	2	826059	1000000	5159987	fmsi.spneumo_pangenome_k32.S_local.k_23.d_2
spneumo_pangenome_k32	0.1	fmsi	local	23	3	826059	1000000	4737331	fmsi.spneumo_pangenome_k32.S_local.k_23.d_3
spneumo_pangenome_k32	0.1	fmsi	local	23	4	826059	1000000	4379499	fmsi.spneumo_pangenome_k32.S_local.k_23.d_4
spneumo_pangenome_k32	0.1	fmsi	local	23	5	826059	1000000	4072483	fmsi.spneumo_pangenome_k32.S_local.k_23.d_5
spneumo_pangenome_k32	0.1	cbl	none	23	na	826059	1000000	6968521	cbl.spneumo_pangenome_k32.S_none.k_23.d_na
spneumo_pangenome_k32	0.1	sbwt	none	23	0	826059	1000000	13788960	sbwt.spneumo_pangenome_k32.S_none.k_23.d_0
spneumo_pangenome_k32	0.1	sbwt	none	23	1	826059	1000000	7850384	sbwt.spneumo_pangenome_k32.S_none.k_23.d_1
spneumo_pangenome_k32	0.1	bwa	prophasm	23	na	826059	1000000	52444361	bwa.spneumo_pangenome_k32.S_prophasm.k_23.d_na
